files,YLabelTest,YPred,Yscore_1,Yscore_2
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-2_351.mat,false,false,0.9956278,0.004372241
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_176.mat,false,true,0.08586695,0.9141331
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-3_133.mat,false,true,0.01633262,0.9836674
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-2_155.mat,false,true,0.04506603,0.954934
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-2_105.mat,false,false,0.9957169,0.004283092
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl_25.mat,false,false,0.6108757,0.3891243
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_114.mat,false,true,0.1134582,0.8865418
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_100.mat,false,false,0.9971375,0.002862422
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-3_111.mat,false,true,0.01709665,0.9829033
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl_311.mat,false,false,0.9842113,0.01578876
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_427.mat,false,false,0.977451,0.02254894
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_234.mat,false,true,0.4270696,0.5729304
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl-2_203.mat,false,false,0.9966013,0.003398616
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_16.mat,false,true,0.009189503,0.9908105
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-2_269.mat,false,false,0.9983102,0.001689846
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M50mMKCl-3_517.mat,true,false,0.5320338,0.4679662
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M300mMKCl-2_219.mat,true,true,0.02299706,0.977003
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_209.mat,false,false,0.9976502,0.002349785
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl_391.mat,false,true,0.04006236,0.9599376
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-3_341.mat,false,false,0.990056,0.00994404
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_309.mat,false,true,0.02171996,0.9782801
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_52.mat,false,false,0.9960603,0.003939718
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-2_178.mat,false,false,0.9337199,0.0662801
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M750mMKCl-2_377.mat,true,true,0.08110606,0.9188939
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_432.mat,false,false,0.9986157,0.001384286
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M300mMKCl-2_296.mat,true,true,0.01432914,0.9856709
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_272.mat,false,false,0.9956364,0.004363615
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M400mMKCl-2_199.mat,true,true,0.06230417,0.9376958
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M400mMKCl-2_233.mat,true,true,0.05327452,0.9467255
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl_198.mat,false,true,0.4825081,0.5174919
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_155.mat,false,false,0.9958755,0.004124478
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M500mMKCl-2_192.mat,true,true,0.0148036,0.9851964
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_234.mat,false,false,0.9966969,0.003303116
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl_304.mat,false,false,0.9960892,0.003910848
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-3_223.mat,false,true,0.4520394,0.5479606
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl-3_294.mat,false,false,0.9925442,0.007455832
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-2_390.mat,false,false,0.9975863,0.002413802
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl-2_72.mat,false,false,0.9967282,0.003271827
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-3_324.mat,false,false,0.9858351,0.01416491
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M500mMKCl-2_289.mat,true,true,0.02660159,0.9733984
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl_313.mat,false,false,0.9940625,0.005937463
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M100mMKCl-2_270.mat,true,true,0.01906791,0.9809321
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_207.mat,false,false,0.9831163,0.01688372
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_157.mat,false,true,0.03680676,0.9631932
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_456.mat,false,false,0.9962418,0.003758209
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-4_352.mat,false,false,0.9973875,0.002612486
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_373.mat,false,false,0.9964207,0.003579227
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-3_268.mat,false,true,0.02796289,0.9720371
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-3_38.mat,false,false,0.9979127,0.002087285
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M200mMKCl-2_405.mat,true,false,0.9780266,0.02197341
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_102.mat,false,true,0.2024833,0.7975168
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-2_326.mat,false,false,0.9969553,0.003044724
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M300mMKCl-2_222.mat,true,true,0.4283701,0.5716298
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_215.mat,false,false,0.9947107,0.005289271
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-4_359.mat,false,false,0.9966745,0.003325453
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-3_221.mat,false,false,0.9950944,0.004905599
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl-3_77.mat,false,false,0.8859733,0.1140266
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_326.mat,false,false,0.9964852,0.003514759
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-2_196.mat,false,false,0.97904,0.02095993
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-2_314.mat,false,true,0.05432896,0.945671
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M600mMKCl-2_327.mat,true,true,0.4797496,0.5202504
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M400mMKCl-2_67.mat,true,true,0.008403619,0.9915964
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-4_39.mat,false,false,0.9969619,0.003038078
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_298.mat,false,false,0.9966288,0.003371199
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl-2_390.mat,false,false,0.9956999,0.004300123
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-4_338.mat,false,true,0.3366637,0.6633363
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_446.mat,false,true,0.384749,0.6152509
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_455.mat,false,true,0.3682567,0.6317434
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_158.mat,false,false,0.9967973,0.003202774
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-2_65.mat,false,false,0.9980708,0.001929225
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl_367.mat,false,false,0.9955475,0.004452495
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl-2_369.mat,false,false,0.9950264,0.004973619
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl_201.mat,false,false,0.9935508,0.006449209
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-3_474.mat,false,true,0.1211379,0.8788621
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_347.mat,false,false,0.9970778,0.002922252
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-3_135.mat,false,true,0.04076539,0.9592346
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M300mMKCl-2_534.mat,true,true,0.01147674,0.9885232
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-2_119.mat,false,false,0.9957939,0.004206029
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-3_375.mat,false,true,0.01035207,0.9896479
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-3_255.mat,false,false,0.9932699,0.00673009
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl_331.mat,false,false,0.9957827,0.004217244
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M200mMKCl-2_463.mat,true,true,0.3619438,0.6380562
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M1000mMKCl_79.mat,true,true,0.01315649,0.9868435
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_355.mat,false,true,0.008284748,0.9917153
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_532.mat,false,false,0.9968983,0.003101771
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-4_305.mat,false,false,0.9966112,0.003388796
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_364.mat,false,true,0.08139417,0.9186058
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_452.mat,false,false,0.9962388,0.003761166
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-3_178.mat,false,false,0.9952171,0.004782949
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-2_111.mat,false,false,0.9960325,0.003967418
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_471.mat,false,false,0.9968263,0.003173782
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M750mMKCl-2_99.mat,true,true,0.1098967,0.8901033
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-2_302.mat,false,false,0.9952826,0.004717452
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl_347.mat,false,true,0.01152064,0.9884794
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M1000mMKCl_103.mat,true,true,0.04833939,0.9516606
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_268.mat,false,false,0.995091,0.004909025
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-3_51.mat,false,true,0.03692282,0.9630771
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-3_315.mat,false,false,0.9967828,0.003217247
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-3_21.mat,false,false,0.9934568,0.006543178
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-3_392.mat,false,true,0.3108148,0.6891852
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl_200.mat,false,false,0.9966804,0.003319578
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-2_427.mat,false,false,0.9970022,0.002997766
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M300mMKCl-2_134.mat,true,true,0.01215517,0.9878448
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-3_401.mat,false,false,0.9966078,0.003392247
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_133.mat,false,false,0.9309416,0.06905834
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl_141.mat,false,false,0.9240921,0.07590785
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-2_226.mat,false,false,0.9967062,0.003293804
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_303.mat,false,false,0.9902052,0.009794886
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M1000mMKCl_420.mat,true,true,0.04124435,0.9587557
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-2_70.mat,false,false,0.9926272,0.007372823
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl_300.mat,false,true,0.02557232,0.9744276
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_134.mat,false,false,0.5586358,0.4413642
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M200mMKCl-3_45.mat,true,true,0.009723011,0.9902771
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-2_51.mat,false,false,0.9941927,0.005807276
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl_335.mat,false,true,0.007281126,0.9927189
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl_309.mat,false,false,0.9608969,0.0391031
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-2_94.mat,false,false,0.9964981,0.003501812
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-3_145.mat,false,false,0.9969433,0.003056702
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl-2_433.mat,false,false,0.9948121,0.005187817
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-3_296.mat,false,false,0.9387922,0.06120777
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M100mMKCl-2_491.mat,true,true,0.05967364,0.9403263
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-3_393.mat,false,false,0.994747,0.005252983
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-3_134.mat,false,false,0.7072574,0.2927426
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_116.mat,false,true,0.08885845,0.9111416
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M400mMKCl-2_492.mat,true,true,0.0642724,0.9357276
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_419.mat,false,true,0.02838979,0.9716102
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M300mMKCl-2_505.mat,true,true,0.009027477,0.9909725
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M600mMKCl-4_336.mat,true,true,0.02089898,0.9791011
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_259.mat,false,false,0.9648874,0.03511257
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-2_146.mat,false,false,0.9956781,0.004321851
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl_344.mat,false,true,0.03851962,0.9614804
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_387.mat,false,false,0.9952807,0.004719299
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl-2_419.mat,false,false,0.9552857,0.04471439
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M50mMKCl-3_453.mat,true,true,0.1485304,0.8514696
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_209.mat,false,true,0.02714528,0.9728547
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M600mMKCl-2_354.mat,true,true,0.01882114,0.9811788
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_185.mat,false,true,0.1688264,0.8311736
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl_211.mat,false,false,0.996473,0.003527013
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_148.mat,false,false,0.5731737,0.4268263
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-2_101.mat,false,false,0.996708,0.003291961
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-5_82.mat,false,false,0.9969065,0.003093535
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M400mMKCl-2_238.mat,true,true,0.01041838,0.9895816
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_123.mat,false,false,0.9936527,0.006347277
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-3_97.mat,false,false,0.9962454,0.00375452
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl_109.mat,false,false,0.9792017,0.02079828
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-3_156.mat,false,false,0.9937122,0.006287697
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-2_265.mat,false,false,0.9972362,0.002763853
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl-3_98.mat,false,true,0.04832497,0.951675
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M200mMKCl-2_425.mat,true,true,0.01091101,0.989089
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_65.mat,false,false,0.994643,0.005357029
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_192.mat,false,true,0.1918325,0.8081675
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_199.mat,false,false,0.7357358,0.2642642
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M500mMKCl-2_26.mat,true,true,0.03108273,0.9689173
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M50mMKCl-3_202.mat,true,true,0.00816321,0.9918367
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M200mMKCl-2_468.mat,true,true,0.008069301,0.9919307
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_321.mat,false,false,0.9899116,0.01008843
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl-2_354.mat,false,false,0.9944103,0.005589692
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl_296.mat,false,true,0.02671699,0.9732829
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M1000mMKCl_227.mat,true,true,0.06567144,0.9343286
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-3_192.mat,false,true,0.03828162,0.9617184
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_376.mat,false,true,0.0224832,0.9775168
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_190.mat,false,false,0.9832807,0.01671932
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M300mMKCl_486.mat,false,false,0.9928409,0.0071591
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-3_148.mat,false,true,0.01154079,0.9884593
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl_285.mat,false,true,0.01350503,0.986495
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M50mMKCl-3_446.mat,false,false,0.9920568,0.0079432
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M400mMKCl_345.mat,false,false,0.9938142,0.006185798
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-3_119.mat,false,true,0.03747393,0.962526
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-4_351.mat,false,false,0.984397,0.01560294
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-3_335.mat,false,false,0.9958007,0.004199261
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M750mMKCl-2_365.mat,false,false,0.9955106,0.004489463
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-4_127.mat,false,false,0.9924838,0.007516163
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M500mMKCl-3_195.mat,false,true,0.0289298,0.9710702
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/goodMol/julia_RNA0-bubble_M600mMKCl-4_54.mat,true,true,0.2517019,0.748298
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-3_84.mat,false,true,0.01063973,0.9893603
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M200mMKCl-3_221.mat,false,false,0.9933571,0.006642849
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M600mMKCl-2_329.mat,false,false,0.9959381,0.00406195
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_442.mat,false,false,0.9826962,0.01730381
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M1000mMKCl-4_288.mat,false,false,0.9969291,0.003070885
/Users/leyou/Desktop/FRET/beta2.0/trainingData/set3/badMol/julia_RNA0-bubble_M100mMKCl-2_40.mat,false,false,0.9968657,0.003134337
